trade_number,row_id,predicted_class,true_class,max_confidence,entry_price,future_return,spread_return,raw_trade_return,effective_raw_return,exit_reason,position_notional_usd,margin_required_usd,dynamic_sl_amount_usd,dynamic_tp_amount_usd,dynamic_sl_return,dynamic_tp_return,fee_cost,pnl,balance_before,balance_after,peak_balance,drawdown_pct,win_after_exit
242,2026-04-22 19:02:00,-1,0,0.6982242196289383,1.1,-0.0006620344523946,0.000177353278483,0.0004846811739116,0.0004846811739116,final_horizon,1100.0,0.55,18.64705017816171,37.29410035632342,0.016951863798328828,0.033903727596657655,0.0,0.53314929130276,186.4705017816171,187.00365107291984,187.39025813126935,-0.20631118298513057,True
243,2026-04-22 19:05:00,-1,1,0.6733469236873163,1.1,0.001612235176513,0.0001776008534989,-0.0017898360300119,-0.0017898360300119,final_horizon,1100.0,0.55,18.700365107291983,37.400730214583966,0.017000331915719983,0.034000663831439966,0.0,-1.96881963301309,187.00365107291984,185.03483143990675,187.39025813126935,-1.2569632567092082,False
244,2026-04-22 19:06:00,-1,1,0.6777530905126712,1.1,0.0019164441512808,0.000177589476555,-0.0020940336278357998,-0.0020940336278357998,final_horizon,1100.0,0.55,18.503483143990675,37.00696628798135,0.016821348312718795,0.03364269662543759,0.0,-2.30343699061938,185.03483143990675,182.73139444928736,187.39025813126935,-2.486182434691129,False
245,2026-04-22 19:07:00,-1,1,0.6249421429838756,1.1,0.0017821803537583,0.0001776596763928,-0.0019598400301511,-0.0019598400301511,final_horizon,1100.0,0.55,18.273139444928738,36.546278889857476,0.016611944949935217,0.033223889899870435,0.0,-2.1558240331662097,182.73139444928736,180.57557041612117,187.39025813126935,-3.6366285969756245,False
246,2026-04-22 19:08:00,-1,1,0.5951704536196759,1.1,0.0030859870459911,0.000177786176058,-0.0032637732220491,-0.0032637732220491,final_horizon,1100.0,0.55,18.057557041612117,36.115114083224235,0.016415960946920105,0.03283192189384021,0.0,-3.59015054425401,180.57557041612117,176.98541987186715,187.39025813126935,-5.5524968924016695,False
247,2026-04-22 19:09:00,-1,1,0.6565980008725876,1.1,0.0028182989785585,0.0001776905458222,-0.0029959895243807,-0.0029959895243807,final_horizon,1100.0,0.55,17.698541987186715,35.39708397437343,0.016089583624715197,0.032179167249430395,0.0,-3.29558847681877,176.98541987186715,173.68983139504837,187.39025813126935,-7.311173415761905,False
248,2026-04-22 19:13:00,-1,1,0.6434129967281202,1.1,0.0024329329802161,0.0001775308126916,-0.0026104637929077004,-0.0026104637929077004,final_horizon,1100.0,0.55,17.368983139504838,34.737966279009676,0.015789984672277126,0.03157996934455425,0.0,-2.8715101721984704,173.68983139504837,170.8183212228499,187.39025813126935,-8.843542387785487,False
249,2026-04-22 19:14:00,-1,1,0.62787452092411,1.1,0.0021489589047103,0.0001774741898651,-0.0023264330945754,-0.0023264330945754,final_horizon,1100.0,0.55,17.08183212228499,34.16366424456998,0.015528938292986355,0.03105787658597271,0.0,-2.55907640403294,170.8183212228499,168.25924481881697,187.39025813126935,-10.20918243201888,False
250,2026-04-22 19:15:00,1,1,0.6278569989542757,1.1,0.0017693149369182,0.0001774003374407,0.0015919145994775,0.0015919145994775,final_horizon,1100.0,0.55,16.825924481881696,33.65184896376339,0.015296294983528814,0.03059258996705763,0.0,1.75110605942525,168.25924481881697,170.0103508782422,187.39025813126935,-9.274712264312207,True
251,2026-04-22 19:16:00,1,1,0.6409211286789731,1.1,0.0022112643198373,0.0001774080256602,0.0020338562941771,0.0020338562941771,final_horizon,1100.0,0.55,17.00103508782422,34.00207017564844,0.015455486443476564,0.030910972886953127,0.0,2.23724192359481,170.0103508782422,172.24759280183702,187.39025813126935,-8.080817797275618,True
252,2026-04-22 19:17:00,1,1,0.7651485608288203,1.1,0.0020606891722421,0.0001774707702472,0.0018832184019949,0.0018832184019949,final_horizon,1100.0,0.55,17.2247592801837,34.4495185603674,0.015658872072894275,0.03131774414578855,0.0,2.07154024219439,172.24759280183702,174.31913304403142,187.39025813126935,-6.975349315161003,True
253,2026-04-22 19:18:00,1,0,0.6780312495033165,1.1,0.0012641103321278,0.0001774545738472,0.0010866557582806,0.0010866557582806,final_horizon,1100.0,0.55,17.431913304403142,34.863826608806285,0.015847193913093766,0.03169438782618753,0.0,1.19532133410866,174.31913304403142,175.51445437814007,187.39025813126935,-6.337471260010815,True
254,2026-04-22 19:30:00,-1,-1,0.9488032887949454,1.1,-0.002437223285728,0.0001770870147404,0.0022601362709876,0.0022601362709876,final_horizon,1100.0,0.55,17.551445437814007,35.10289087562801,0.015955859488921822,0.031911718977843645,0.0,2.4861498980863597,175.51445437814007,178.00060427622643,187.39025813126935,-5.0107481299616685,True
255,2026-04-22 19:31:00,-1,-1,0.9219152854652801,1.1,-0.0029260843183147,0.0001770165951793,0.0027490677231354,0.0027490677231354,final_horizon,1100.0,0.55,17.800060427622643,35.60012085524529,0.016181873116020585,0.03236374623204117,0.0,3.02397449544894,178.00060427622643,181.02457877167538,187.39025813126935,-3.3970172318855156,True
256,2026-04-22 19:32:00,-1,-1,0.8671338920711109,1.1,-0.0018357017229485,0.0001771058102217,0.0016585959127268,0.0016585959127268,final_horizon,1100.0,0.55,18.102457877167538,36.204915754335076,0.016456779888334126,0.03291355977666825,0.0,1.82445550399948,181.02457877167538,182.84903427567485,187.39025813126935,-2.4234044506269417,True
257,2026-04-22 19:33:00,-1,0,0.6776063455003343,1.1,-0.0012095984006716,0.0001772305348969,0.0010323678657747,0.0010323678657747,final_horizon,1100.0,0.55,18.284903427567485,36.56980685513497,0.016622639479606804,0.03324527895921361,0.0,1.13560465235217,182.84903427567485,183.984638928027,187.39025813126935,-1.817393944170063,True
258,2026-04-22 19:50:00,-1,0,0.6703229042252651,1.1,1.8632723168598982e-05,0.0001774545063684,-0.00019608722953699898,-0.00019608722953699898,final_horizon,1100.0,0.55,18.398463892802702,36.796927785605405,0.016725876266184277,0.03345175253236855,0.0,-0.21569595249069887,183.984638928027,183.7689429755363,187.39025813126935,-1.932499155423685,False
259,2026-04-22 19:54:00,-1,0,0.7730784143086408,1.1,-0.0012932046625319,0.0001774117126452,0.0011157929498867001,0.0011157929498867001,final_horizon,1100.0,0.55,18.37689429755363,36.75378859510726,0.016706267543230572,0.033412535086461144,0.0,1.22737224487537,183.7689429755363,184.99631522041167,187.39025813126935,-1.2775172704979605,True
260,2026-04-22 19:55:00,-1,-1,0.7527374658381656,1.1,-0.0016256125671119,0.0001774271142088,0.0014481854529031,0.0014481854529031,final_horizon,1100.0,0.55,18.499631522041167,36.99926304408233,0.01681784683821924,0.03363569367643848,0.0,1.59300399819341,184.99631522041167,186.58931921860508,187.39025813126935,-0.42741758331065227,True
261,2026-04-22 19:56:00,-1,-1,0.8154218916781972,1.1,-0.0020021750492946,0.0001773069181486,0.0018248681311459998,0.0018248681311459998,final_horizon,1100.0,0.55,18.65893192186051,37.31786384372102,0.016962665383509556,0.03392533076701911,0.0,2.0073549442606,186.58931921860508,188.5966741628657,188.5966741628657,0.0,True
262,2026-04-22 19:57:00,-1,-1,0.8353493163229972,1.1,-0.0019129108246689,0.0001772972627962,0.0017356135618727,0.0017356135618727,final_horizon,1100.0,0.55,18.85966741628657,37.71933483257314,0.017145152196624155,0.03429030439324831,0.0,1.90917491805997,188.5966741628657,190.50584908092566,190.50584908092566,0.0,True
263,2026-04-22 19:58:00,-1,-1,0.8181275718882277,1.1,-0.0019268193723693,0.0001773418658416,0.0017494775065277001,0.0017494775065277001,final_horizon,1100.0,0.55,19.050584908092567,38.101169816185134,0.017318713552811425,0.03463742710562285,0.0,1.92442525718047,190.50584908092566,192.43027433810613,192.43027433810613,0.0,True
264,2026-04-22 19:59:00,-1,0,0.559997506779816,1.1,-0.0013756508032786,0.0001775033294553,0.0011981474738233001,0.0011981474738233001,final_horizon,1100.0,0.55,19.243027433810614,38.48605486762123,0.017493661303464195,0.03498732260692839,0.0,1.3179622212056301,192.43027433810613,193.74823655931175,193.74823655931175,0.0,True
265,2026-04-22 20:00:00,-1,0,0.6916305701229326,1.1,-0.0013343407976125,0.0001774895122714,0.0011568512853411,0.0011568512853411,final_horizon,1100.0,0.55,19.374823655931177,38.749647311862354,0.017613476050846524,0.03522695210169305,0.0,1.27253641387521,193.74823655931175,195.02077297318695,195.02077297318695,0.0,True
266,2026-04-22 20:01:00,-1,-1,0.7965724652390178,1.1,-0.0016102628908806,0.0001774534042217,0.0014328094866589,0.0014328094866589,final_horizon,1100.0,0.55,19.502077297318696,39.00415459463739,0.017729161179380632,0.035458322358761264,0.0,1.57609043532479,195.02077297318695,196.59686340851175,196.59686340851175,0.0,True
267,2026-04-22 20:02:00,-1,-1,0.8511891560848079,1.1,-0.0021130478040951,0.0001773966734068,0.0019356511306882998,0.0019356511306882998,final_horizon,1100.0,0.55,19.659686340851177,39.319372681702355,0.017872442128046524,0.03574488425609305,0.0,2.12921624375713,196.59686340851175,198.72607965226888,198.72607965226888,0.0,True
268,2026-04-22 20:03:00,-1,-1,0.8154843915054575,1.1,-0.0020067769428843,0.000177400247524,0.0018293766953603001,0.0018293766953603001,final_horizon,1100.0,0.55,19.87260796522689,39.74521593045378,0.018066007241115355,0.03613201448223071,0.0,2.01231436489633,198.72607965226888,200.7383940171652,200.7383940171652,0.0,True
269,2026-04-22 20:04:00,-1,-1,0.817833675978911,1.1,-0.0030059096921992,0.0001773921329123,0.0028285175592869002,0.0028285175592869002,final_horizon,1100.0,0.55,20.073839401716523,40.147678803433045,0.018248944910651384,0.03649788982130277,0.0,3.1113693152155903,200.7383940171652,203.8497633323808,203.8497633323808,0.0,True
270,2026-04-22 20:05:00,-1,-1,0.7560343973499887,1.1,-0.0036927594713627,0.0001774511999693,0.0035153082713934,0.0035153082713934,final_horizon,1100.0,0.55,20.384976333238082,40.769952666476165,0.018531796666580076,0.03706359333316015,0.0,3.86683909853274,203.8497633323808,207.71660243091355,207.71660243091355,0.0,True
271,2026-04-22 20:06:00,-1,-1,0.6508457775463437,1.1,-0.003905250442983,0.0001775229112337,0.0037277275317493,0.0037277275317493,final_horizon,1100.0,0.55,20.771660243091358,41.543320486182715,0.018883327493719414,0.03776665498743883,0.0,4.10050028492423,207.71660243091355,211.8171027158378,211.8171027158378,0.0,True
272,2026-04-22 20:07:00,-1,-1,0.5826608178567682,1.1,-0.0032660005612051,0.0001775965503646,0.0030884040108405,0.0030884040108405,final_horizon,1100.0,0.55,21.181710271583782,42.363420543167564,0.019256100246894347,0.038512200493788694,0.0,3.3972444119245497,211.8171027158378,215.21434712776235,215.21434712776235,0.0,True
273,2026-04-22 20:08:00,-1,-1,0.5928045214630747,1.1,-0.0028806902290078,0.0001776011238599,0.0027030891051479,0.0027030891051479,final_horizon,1100.0,0.55,21.521434712776237,43.042869425552475,0.019564940647978396,0.03912988129595679,0.0,2.9733980156626902,215.21434712776235,218.18774514342505,218.18774514342505,0.0,True
274,2026-04-22 20:09:00,-1,-1,0.6450654611604708,1.1,-0.0028229762452791,0.0001776414393829,0.0026453348058962,0.0026453348058962,final_horizon,1100.0,0.55,21.818774514342508,43.637549028685015,0.01983524955849319,0.03967049911698638,0.0,2.9098682864858203,218.18774514342505,221.09761342991087,221.09761342991087,0.0,True
275,2026-04-22 20:11:00,-1,-1,0.5846713692871808,1.1,-0.0023056802296008,0.0001776626298333,0.0021280175997675,0.0021280175997675,final_horizon,1100.0,0.55,22.10976134299109,44.21952268598218,0.02009978303908281,0.04019956607816562,0.0,2.3408193597442497,221.09761342991087,223.4384327896551,223.4384327896551,0.0,True
276,2026-04-22 20:12:00,-1,-1,0.6075777855152823,1.1,-0.0025863956906264,0.0001776370666638,0.0024087586239626,0.0024087586239626,final_horizon,1100.0,0.55,22.34384327896551,44.68768655793102,0.020312584799059556,0.04062516959811911,0.0,2.6496344863588597,223.4384327896551,226.08806727601396,226.08806727601396,0.0,True
277,2026-04-22 20:15:00,-1,-1,0.905403183517855,1.1,-0.002095651219046,0.000177726660205,0.001917924558841,0.001917924558841,final_horizon,1100.0,0.55,22.608806727601397,45.217613455202795,0.020553460661455816,0.04110692132291163,0.0,2.1097170147251,226.08806727601396,228.19778429073907,228.19778429073907,0.0,True
278,2026-04-22 20:16:00,-1,-1,0.8231522371082652,1.1,-0.001965165321326,0.0001777396117227,0.0017874257096033002,0.0017874257096033002,final_horizon,1100.0,0.55,22.819778429073907,45.63955685814781,0.020745253117339914,0.04149050623467983,0.0,1.9661682805636302,228.19778429073907,230.1639525713027,230.1639525713027,0.0,True
279,2026-04-22 20:17:00,-1,0,0.7785694486360643,1.1,-0.0014380510465583,0.0001777723148063,0.001260278731752,0.001260278731752,final_horizon,1100.0,0.55,23.01639525713027,46.03279051426054,0.020923995688300244,0.04184799137660049,0.0,1.3863066049272,230.1639525713027,231.5502591762299,231.5502591762299,0.0,True
280,2026-04-22 20:18:00,-1,-1,0.7790083462217775,1.1,-0.002146034457934,0.000177756966105,0.001968277491829,0.001968277491829,final_horizon,1100.0,0.55,23.155025917622993,46.310051835245986,0.021050023561475447,0.042100047122950894,0.0,2.1651052410119,231.5502591762299,233.7153644172418,233.7153644172418,0.0,True
281,2026-04-22 21:30:00,1,1,0.9206336367016621,1.1,0.001600895046445,0.0001780326527145,0.0014228623937305,0.0014228623937305,final_horizon,1100.0,0.55,23.37153644172418,46.74307288344836,0.021246851310658347,0.042493702621316694,0.0,1.56514863310355,233.7153644172418,235.28051305034535,235.28051305034535,0.0,True
282,2026-04-22 21:31:00,1,1,0.8570281397402567,1.1,0.002174441895578,0.0001780348940762,0.0019964070015018,0.0019964070015018,final_horizon,1100.0,0.55,23.528051305034538,47.056102610069075,0.021389137550031398,0.042778275100062796,0.0,2.19604770165198,235.28051305034535,237.47656075199734,237.47656075199734,0.0,True
283,2026-04-22 21:32:00,1,1,0.7685383110546581,1.1,0.0016012378771179,0.00017794356469,0.0014232943124279,0.0014232943124279,final_horizon,1100.0,0.55,23.747656075199735,47.49531215039947,0.021588778250181576,0.04317755650036315,0.0,1.5656237436706901,237.47656075199734,239.04218449566804,239.04218449566804,0.0,True
284,2026-04-22 21:33:00,1,1,0.7255788372032004,1.1,0.0018405125524327,0.0001779378201371,0.0016625747322956,0.0016625747322956,final_horizon,1100.0,0.55,23.904218449566805,47.80843689913361,0.021731107681424368,0.043462215362848736,0.0,1.82883220552516,239.04218449566804,240.8710167011932,240.8710167011932,0.0,True
285,2026-04-22 22:09:00,-1,-1,0.6213472297934738,1.1,-0.0025370715195933,0.0001775683711158,0.0023595031484775,0.0023595031484775,final_horizon,1100.0,0.55,24.087101670119324,48.17420334023865,0.02189736515465393,0.04379473030930786,0.0,2.59545346332525,240.8710167011932,243.46647016451846,243.46647016451846,0.0,True
286,2026-04-22 22:15:00,-1,-1,0.9587954217135586,1.1,-0.0020409057066527,0.0001777239528092,0.0018631817538435,0.0018631817538435,final_horizon,1100.0,0.55,24.346647016451847,48.693294032903694,0.022133315469501678,0.044266630939003355,0.0,2.04949992922785,243.46647016451846,245.51597009374632,245.51597009374632,0.0,True
287,2026-04-22 22:16:00,-1,-1,0.8714053586394296,1.1,-0.0019672163615523,0.0001777413943964,0.0017894749671559002,0.0017894749671559002,final_horizon,1100.0,0.55,24.551597009374632,49.103194018749264,0.02231963364488603,0.04463926728977206,0.0,1.9684224638714902,245.51597009374632,247.4843925576178,247.4843925576178,0.0,True
288,2026-04-22 22:17:00,-1,-1,0.902966522377726,1.1,-0.0022193864594443,0.0001777642338361,0.0020416222256082,0.0020416222256082,final_horizon,1100.0,0.55,24.74843925576178,49.49687851152356,0.02249858114160162,0.04499716228320324,0.0,2.24578444816902,247.4843925576178,249.73017700578683,249.73017700578683,0.0,True
289,2026-04-22 22:18:00,-1,-1,0.6649872360276368,1.1,-0.0018794955609223,0.0001778502051565,0.0017016453557658,0.0017016453557658,final_horizon,1100.0,0.55,24.973017700578684,49.94603540115737,0.02270274336416244,0.04540548672832488,0.0,1.87180989134238,249.73017700578683,251.6019868971292,251.6019868971292,0.0,True
290,2026-04-22 22:20:00,-1,0,0.5534608298147424,1.1,-0.0008177564299119,0.0001780496114893,0.0006397068184226,0.0006397068184226,final_horizon,1100.0,0.55,25.16019868971292,50.32039737942584,0.022872907899739017,0.045745815799478035,0.0,0.70367750026486,251.6019868971292,252.30566439739405,252.30566439739405,0.0,True
291,2026-04-22 22:22:00,-1,0,0.6362604349626474,1.1,-0.0014466865677714,0.0001779911411266,0.0012686954266448,0.0012686954266448,final_horizon,1100.0,0.55,25.230566439739405,50.46113287947881,0.022936878581581277,0.045873757163162554,0.0,1.39556496930928,252.30566439739405,253.70122936670333,253.70122936670333,0.0,True
292,2026-04-22 22:23:00,-1,0,0.6253067722336769,1.1,-0.0010208880199782,0.0001780322904795,0.0008428557294987,0.0008428557294987,final_horizon,1100.0,0.55,25.370122936670334,50.74024587334067,0.023063748124245758,0.046127496248491516,0.0,0.9271413024485701,253.70122936670333,254.6283706691519,254.6283706691519,0.0,True
293,2026-04-22 22:24:00,-1,0,0.6627159782947349,1.1,-0.0011783653794801,0.0001780200206401,0.00100034535884,0.00100034535884,final_horizon,1100.0,0.55,25.462837066915192,50.925674133830384,0.02314803369719563,0.04629606739439126,0.0,1.100379894724,254.6283706691519,255.7287505638759,255.7287505638759,0.0,True
294,2026-04-22 22:48:00,1,0,0.7771908372729115,1.1,0.0003304085865967,0.0001783926036387,0.00015201598295800002,0.00015201598295800002,final_horizon,1100.0,0.55,25.57287505638759,51.14575011277518,0.02324806823307963,0.04649613646615926,0.0,0.1672175812538,255.7287505638759,255.8959681451297,255.8959681451297,0.0,True
295,2026-04-22 22:49:00,1,0,0.6152954312894962,1.1,0.0001214933751725,0.0001782921648234,-5.67987896509e-05,-5.67987896509e-05,final_horizon,1100.0,0.55,25.589596814512973,51.179193629025946,0.02326326983137543,0.04652653966275086,0.0,-0.06247866861599,255.8959681451297,255.8334894765137,255.8959681451297,-0.024415651824791818,False
296,2026-04-22 23:09:00,-1,-1,0.5872374603966316,1.1,-0.0039669500578142,0.000178164060084,0.0037887859977302,0.0037887859977302,final_horizon,1100.0,0.55,25.583348947651373,51.16669789530275,0.02325758995241034,0.04651517990482068,0.0,4.16766459750322,255.8334894765137,260.00115407401694,260.00115407401694,0.0,True
297,2026-04-22 23:15:00,-1,-1,0.9946598213513596,1.1,-0.0035704918374765,0.0001780793933903,0.0033924124440861997,0.0033924124440861997,final_horizon,1100.0,0.55,26.000115407401694,52.00023081480339,0.02363646855218336,0.04727293710436672,0.0,3.7316536884948195,260.00115407401694,263.73280776251175,263.73280776251175,0.0,True
298,2026-04-22 23:16:00,-1,-1,0.9821633677287396,1.1,-0.0043151994093704,0.000178145764718,0.0041370536446524,0.0041370536446524,final_horizon,1100.0,0.55,26.37328077625118,52.74656155250236,0.02397570979659198,0.04795141959318396,0.0,4.55075900911764,263.73280776251175,268.2835667716294,268.2835667716294,0.0,True
299,2026-04-22 23:17:00,-1,-1,0.980453002989799,1.1,-0.0038021154277048,0.0001781327086134,0.0036239827190914,0.0036239827190914,final_horizon,1100.0,0.55,26.828356677162944,53.65671335432589,0.02438941516105722,0.04877883032211444,0.0,3.9863809910005403,268.2835667716294,272.26994776262995,272.26994776262995,0.0,True
300,2026-04-22 23:18:00,-1,-1,0.9691435271405582,1.1,-0.003344421155478,0.000178199414564,0.003166221740914,0.003166221740914,final_horizon,1100.0,0.55,27.226994776263,54.453989552526,0.02475181343296636,0.04950362686593272,0.0,3.4828439150054002,272.26994776262995,275.75279167763534,275.75279167763534,0.0,True
301,2026-04-22 23:19:00,-1,-1,0.9616191848954121,1.1,-0.0035410607090448,0.0001782306306907,0.0033628300783541,0.0033628300783541,final_horizon,1100.0,0.55,27.575279167763536,55.15055833552707,0.02506843560705776,0.05013687121411552,0.0,3.69911308618951,275.75279167763534,279.45190476382487,279.45190476382487,0.0,True
302,2026-04-22 23:20:00,-1,-1,0.8925001895269756,1.1,-0.0026616872150125,0.0001782863069239,0.0024834009080885997,0.0024834009080885997,final_horizon,1100.0,0.55,27.94519047638249,55.89038095276498,0.02540471861489317,0.05080943722978634,0.0,2.7317409988974597,279.45190476382487,282.18364576272234,282.18364576272234,0.0,True
303,2026-04-22 23:21:00,-1,0,0.575306727483036,1.1,-0.0005498711713991,0.0001786538964861,0.00037121727491300005,0.00037121727491300005,final_horizon,1100.0,0.55,28.218364576272236,56.43672915254447,0.025653058705702034,0.05130611741140407,0.0,0.40833900240430004,282.18364576272234,282.59198476512665,282.59198476512665,0.0,True
304,2026-04-22 23:22:00,-1,-1,0.6202444433387304,1.1,-0.0018466148453711,0.0001784538402374,0.0016681610051337001,0.0016681610051337001,final_horizon,1100.0,0.55,28.259198476512665,56.51839695302533,0.025690180433193332,0.051380360866386664,0.0,1.83497710564707,282.59198476512665,284.4269618707737,284.4269618707737,0.0,True
305,2026-04-22 23:28:00,-1,0,0.5664713266885989,1.1,-0.0011275151070053,0.0001786263607341,0.0009488887462712,0.0009488887462712,final_horizon,1100.0,0.55,28.442696187077374,56.88539237415475,0.025856996533706704,0.05171399306741341,0.0,1.04377762089832,284.4269618707737,285.470739491672,285.470739491672,0.0,True
